,video_id,rating
1730,bcouc6NW4aM,10
1731,nivfxoep6Rs,36
1732,tbDr_zAcM5g,
1733,3iYOBuyS97A,0
1734,I0Se3ce433Q,14
1735,-CEuQhqNzz4,15
1736,SHq2qrFUlGY,16
1737,LBLGo2y_BBU,17
1738,MeGyZJiB-FQ,11
1739,74zJ4scJzNs,4
1740,_zl2GV89_GM,1
1741,gDFZS0BVsBY,34
1742,U1ArsQ72hRA,3
1743,8F_eHiMYQjg,2
1744,3sdwibrYkUU,1
1745,2Hz4sDjXPQY,17
1746,c8xGJju2x20,-2
1747,t4or1t4iHK0,28
1748,MXtDj0eGhtw,5
1749,ZT1JsE_YbFs,33
1750,KFUIVfKTeVg,1
1751,SF-psoWdSpo,38
1752,GyxgtAwn34A,36
1753,wB5Hek7Z2b8,17
1754,7KS2oJPzeZk,29
1755,OZAfse9Pb4c,8
1756,5Xe0Qd6bUFo,25
1757,f8Ej3RVz-Bk,6
1758,A8QQBRIqZmw,1
1759,8ndhidEmUbI,15
1760,XF_ARz7jTUw,23
1761,LoMhBo8ATBM,-22
1762,lIY6zFL95hE,17
1763,qR1EM-RIZNk,9
1764,ZgCTlbQvcT8,22
1765,Eat7nKj_30o,6
1766,UuOAs0IiEI0,30
1767,yIq-N7m0upU,22
1768,dUOUo02v4XE,37
1769,wQD1JvJZXdI,30
1770,iX6ScurPhCo,-4
1771,pV_5gjQ7lhk,28
1772,_Eb9kppyRxc,43
1773,0ptNpGfMRCg,17
1774,Pxojz6grwcU,-22
1775,dInwVhRtN4E,-3
1776,1QWLyi03twg,10
1777,vpcDYc_4gV4,3
1778,TmVu7Sn7hZw,-12
1779,Lf3ER5Ope_s,21
1780,dpMFGr-wznc,23
1781,cWfTBkTJOH8,40
1782,aLWLzUa2Qyk,11
1783,dvPJJUbM8IY,43
1784,qtfMzdqifF0,12
1785,ftrFGwlYO7w,37
1786,Lv3Uy2rjgCE,40
1787,UO0hIASuAqY,15
1788,kIssu4XLg00,22
1789,J_OyB0k-IVg,-6
1790,nL9bZbv2aXY,56
1791,Eef-1HLKgoQ,25
1792,QC-cMv0e3Dc,24
1793,CGN6QXv7sfs,13
1794,0Rb2rr1vWpI,21
1795,JNzCrIcAnck,9
1796,N_zDcuX1Y54,50
1797,ZVPTxFZTQis,25
1798,fUffrvUjwCY,56
1799,lse3oJfPPk4,33
1800,_MEFyG-IE_I,29
1801,WJfeapsCnPI,-1
1802,VGBZ2YfVx1Y,21
1803,ZW4jOlyj-sM,33
1804,4dp31MWMjeM,3
1805,mlxdnyfkWKQ,14
1806,X7WFMUq5ECE,-2
1807,jKInAMNrXRA,30
1808,paXOkGMyG8M,52
1809,GVvqt-8-fz0,47
1810,7Cn0-CwintU,28
1811,WRzqSDyOSbY,29
1812,AEaKrq3SpW8,25
1813,Tm8LGxTLtQk,35
1814,JtZo62mPEKM,17
1815,r1f8hd4yh0c,27
1816,BwYPddy_5bk,38
1817,-zCYX0esYlo,32
1818,dX72axAvIGc,18
1819,F8i8pnZmk50,41
1820,tVtsp_mASno,25
1821,m59HKBUi3cY,40
1822,E5Hfl6Nqw3Q,-11
1823,HpxsQ1_UAec,-3
1824,J_ub7Etch2U,37
1825,eLdqkQWUVFI,5
1826,TV2HTSV3w40,33
1827,BfxOimRxXvU,
1828,zTTaFg2Sq9Y,9
1829,6Vb6Z9i5sHs,-12
1830,PbW14E2eHJ0,30
1831,xmhRIEqbKIY,15
1832,o1vV0oorclg,4
1833,tlACd8CquRk,54
1834,cvaVRlWltD4,7
1835,mWFaxs-KvMY,39
1836,Sg3DfyDkln0,3
1837,sa3G0vBlucg,49
1838,iL_-GwbEP4g,39
1839,lokFoo_QD8c,37
1840,56kiI-JKSdY,22
1841,PKv4LdN_JYs,-5
1842,RIGgn1s3AvI,47
1843,CDfhFfKSohc,10
1844,7Y-U9NN6-N4,9
1845,4KAfi8-2tVg,4
1846,hNsUtZmWgdg,4
1847,Rmg5fLRBkZo,36
1848,efJ1xZJDZlI,-5
1849,kcTdfHXdRXo,27
1850,MMEgnbIVWXc,27
1851,Z-LmHjkN2EU,-16
1852,SLoQoYi3P5U,3
1853,mOrdWbqp85E,41
1854,L6QAx5mqFKU,29
1855,rZ2vh8rZd18,43
1856,ebzims_XwpM,35
1857,MBdVXkSdhwU,21
1858,ZGlYvprDKNM,36
1859,gs9AV6BKh74,24
1860,FZrrfGfI3uM,20
1861,a9ITIaKzG3A,27
1862,qqNn14l7hhA,48
1863,qi2uOOAKJjY,61
1864,hwthovxn3zM,31
1865,k1gVVnv_om4,9
1866,DoQEpaQE5-g,39
1867,0R7MQwmbiQc,21
1868,ceLV1v3mV4E,43
1869,uqoFsqOJYCg,-6
1870,vQ3XgMKAgxc,27
1871,bvuQ0ZusV8Q,19
1872,mPvNt7PB6dE,0
1873,L6wODNHi4qE,1
1874,nRGz2md8l28,23
1875,cHbkEESIl7g,37
1876,DHYRxML2SpA,9
1877,-DGXHMOhXAw,23
1878,-wQLKMUWANg,21
1879,5z3vPi7YhSA,-1
1880,LRuLYXsl_A4,0
1881,ydbxmm88-As,59
1882,JgYfZAjOgEM,55
1883,rn5Xgak1zzA,0
1884,vd7LCYVH1vc,-1
1885,9dobJDxPEzM,37
1886,wBjAmThxDpA,
1887,AyiYuBCLTjc,16
1888,Hx9Juyi_uAw,1
1889,Vgme9O6YZI8,0
1890,p1WJ01Ij9AQ,25
1891,k8LF_FU2luY,
1892,y5lIKZoN1_0,5
1893,B2B0GMtowmU,1
1894,ruRvc4huFkE,26
1895,xyNX4eH17uA,2
1896,j9giQP9SX-U,48
1897,apskNjHtGh8,1
1898,HzIB6TC1Ghw,4
1899,fSkTpKa5gbo,34
1900,LTsSGSi9mqo,24
1901,DZHAB3PGlfU,21
1902,TImAMCQbwJo,3
1903,rtk-BLeHv6M,13
1904,DBBt7IhHOFQ,26
1905,GMFnJln3IEA,2
1906,wGwsgf5CdxU,25
1907,ZBo1S6YZXa0,51
1908,mceaM2_zQd8,11
1909,83ZrTybo2t4,37
1910,ZaZ_GkB_d34,10
1911,LnxSTShwDdQ,18
1912,S7rQSRGGKSQ,41
1913,8bSCIUAeLis,4
1914,5CHJbMnLPKw,24
1915,nft99BbsKwU,4
1916,RkBEEiG-wd4,3
1917,KHshdXDxR3c,24
1918,ugWImY8VMzI,52
1919,R_jKUDmJs1Y,13
1920,_pc1kON-doU,41
1921,FPRTN_r9IyM,13
1922,unByRjDRA34,58
1923,WYoWaouvXXA,45
1924,HjkmacUCJw8,13
1925,9y62mZn0LXQ,3
1926,rGi2b25Bx0I,-9
1927,oD7nZouNyDA,63
1928,dYstFRuPz8A,7
1929,XSCneVakGGk,13
1930,JvkLPE8efME,49
1931,nivfxoep6Rs,36
1932,d8U5funnyA8,16
1933,L9IDqn-qt98,0
1934,40M4DF8aIYs,58
1935,bcouc6NW4aM,9
1936,tbDr_zAcM5g,
1937,3iYOBuyS97A,0
1938,I0Se3ce433Q,7
1939,-CEuQhqNzz4,16
1940,LBLGo2y_BBU,24
1941,SHq2qrFUlGY,15
1942,74zJ4scJzNs,-1
1943,gDFZS0BVsBY,33
1944,_zl2GV89_GM,1
1945,TNhyrPaGFYQ,7
1946,NJ2asQtT014,-9
1947,KUH0KQ1qMiw,12
1948,mUDQvKtkMwE,41
1949,1NyMSWqIJDQ,5
1950,E7HqW6S-g7c,28
1951,p25S_5P6ejg,58
1952,4YX_1wql-Xw,8
1953,Lwn97mpBCu8,38
1954,iKzRIweSBLA,47
1955,evvVtqmvE5w,28
1956,eUhGww8WyIo,26
1957,dt__kig8PVU,41
1958,ofz2cHLkiRI,20
1959,8rlfu6UX5D0,24
1960,Wv3RpLvPasE,31
1961,a6V-fKcW5YI,-11
1962,3fILUAGw2mE,22
1963,8hAdOYDoo4c,42
1964,o5xxIciBSME,18
1965,HsiWOp-ImoE,38
1966,FpZ1sIjQrf4,41
1967,kjNU-dbG3ek,16
1968,tku0H7YeMeA,66
1969,G_SjnHwxWMU,17
1970,H0okA2gPt_Q,27
1971,q8b5mciIDnA,9
1972,uwukx6DGmW8,29
1973,EHC6sYfF4cg,31
1974,SNCeopgkSAU,10
1975,DvbYf4eyGFI,28
1976,3E_fT0aTsjI,25
1977,5Xe0Qd6bUFo,21
1978,tlTKTTt47WE,8
1979,-jFgNreZPf0,22
1980,htAqXYmFKgo,23
1981,4gKhm09PKPQ,24
1982,OCCKNCvNbkc,30
1983,6gwM9v_OwUc,26
1984,7KS2oJPzeZk,35
1985,OMGO51u4ou4,35
1986,05v4nfUmBYI,45
1987,MDe4hPh7dDU,37
1988,z68frP9Q7XA,27
1989,oSRXEHsORZo,24
1990,12vfxYs6F7E,34
1991,BY3SLVNBkeo,25
1992,uA4STm4hx7Q,41
1993,lLAmL6Tz59Y,4
1994,4k56sdESwHQ,22
1995,F5Ma-1A-NS0,-8
1996,65fZOBR0pmM,34
1997,OZAfse9Pb4c,8
1998,3d9i_0Ty7Cg,24
1999,q6yzrZfgQvI,40
2000,Koxzz7LDmEE,24
2001,ccLXx4DB8ZQ,16
2002,_o8vb1BA_c0,25
2003,0pwttmAYCTw,35
2004,735_W3zsIw4,14
2005,9VjKMTwFXMw,7
2006,5DDB6YnVCoA,44
2007,IHi5jq2P_Zk,53
2008,JvUGfF0iYtU,3
2009,QQP6c_xLetk,13
2010,yj7OZ602CM8,28
2011,QAT8fXZI0b0,51
2012,ljXSjIph5ZM,37
2013,A8QQBRIqZmw,31
2014,yZMt87ZdUbw,30
2015,hbfxFdl8B8M,34
2016,Eat7nKj_30o,4
2017,hBaiNeNZGJU,57
2018,PJsJ96yyVk8,39
2019,Z4QcwsEbKyo,11
2020,_iBpGz54ngs,50
2021,8ndhidEmUbI,6
2022,dpMFGr-wznc,27
2023,RlduVwzqK2o,53
2024,bU7u_MhVvvo,7
2025,vo391vKvD4s,65
2026,1kHmFjHzR-s,75
2027,FNh2ZsQkNus,30
2028,HpHp1Xp5oDo,42
2029,wQD1JvJZXdI,23
2030,qR1EM-RIZNk,23
2031,k1eYiq_V5cM,42
2032,XF_ARz7jTUw,36
2033,aLWLzUa2Qyk,17
2034,6O7x7-srbHI,40
2035,W7DErx-Yg9g,66
2036,yIq-N7m0upU,24
2037,pV_5gjQ7lhk,5
2038,Ybbii2XIavU,55
2039,TzyraAp3jaY,15
2040,fWfKfX9hXqc,20
2041,MNst7laHZGg,11
2042,kIssu4XLg00,26
2043,FBdyMBRcxeo,11
2044,9mAcJRFfAL0,24
2045,Lv3Uy2rjgCE,43
2046,lUFpahcEOX8,16
2047,o4os5TXo6Vk,57
2048,YaTxVflKDQw,10
2049,o9n3bR8VMW8,22
2050,4dp31MWMjeM,0
2051,Pxojz6grwcU,-15
2052,ZVPTxFZTQis,20
2053,dRVWX8L-kHg,6
2054,CGN6QXv7sfs,12
2055,UuOAs0IiEI0,36
2056,0ptNpGfMRCg,24
2057,ErWde9LVg0A,43
2058,AOQZNHueNQQ,28
2059,nL9bZbv2aXY,57
2060,JPTB93NS_8M,45
2061,_Eb9kppyRxc,42
2062,6HXaooyXjds,51
2063,nQDcDZ6rmGE,30
2064,x9VBzdkHMBU,32
2065,ip6YrQt-dp8,-2
2066,fbokWw3b94k,29
2067,1QWLyi03twg,10
2068,ftrFGwlYO7w,42
2069,dInwVhRtN4E,5
2070,_MEFyG-IE_I,34
2071,mlxdnyfkWKQ,14
2072,JNzCrIcAnck,36
2073,CEcrgOuBiUM,32
2074,wiBhzhQu_2c,67
2075,hNsUtZmWgdg,7
2076,TmVu7Sn7hZw,-6
2077,m59HKBUi3cY,31
2078,lse3oJfPPk4,26
2079,qtfMzdqifF0,21
2080,ciXIdvfejn4,24
2081,RIGgn1s3AvI,23
2082,J_OyB0k-IVg,-2
2083,UO0hIASuAqY,12
2084,QC-cMv0e3Dc,20
2085,N_zDcuX1Y54,42
2086,o1vV0oorclg,6
2087,ZW4jOlyj-sM,35
2088,paXOkGMyG8M,38
2089,WJfeapsCnPI,-2
2090,wmiy00-NqDk,35
2091,WRzqSDyOSbY,40
2092,AEaKrq3SpW8,21
2093,VGBZ2YfVx1Y,24
2094,sa3G0vBlucg,52
2095,ddJ7HLIfJdk,37
2096,qLzIaAYFhNs,3
2097,X7WFMUq5ECE,9
2098,pQiV81L3zL0,1
2099,Bn7ZtoFTm2Y,58
2100,JtZo62mPEKM,24
2101,aiXo6WyhCJs,31
2102,Tm8LGxTLtQk,12
2103,HpxsQ1_UAec,-3
2104,tVtsp_mASno,19
2105,h4JP6su_mio,24
2106,tSRg5cFIxI0,75
2107,56kiI-JKSdY,35
2108,6ErzVDwcla0,8
2109,F8i8pnZmk50,34
2110,dX72axAvIGc,13
2111,E5Hfl6Nqw3Q,-8
2112,efJ1xZJDZlI,-7
2113,PbW14E2eHJ0,31
2114,PKv4LdN_JYs,-7
2115,mPvNt7PB6dE,0
2116,6Vb6Z9i5sHs,-12
2117,J_ub7Etch2U,35
2118,TV2HTSV3w40,32
2119,b-znn2eQL08,47
2120,qi2uOOAKJjY,59
2121,mWFaxs-KvMY,47
2122,jII6DYV_yPQ,0
2123,zTTaFg2Sq9Y,11
2124,tlACd8CquRk,50
2125,GVvqt-8-fz0,53
2126,Sg3DfyDkln0,4
2127,iL_-GwbEP4g,41
2128,UejIDD3lhEA,2
2129,CDfhFfKSohc,8
2130,7Y-U9NN6-N4,13
2131,Rmg5fLRBkZo,32
2132,k1gVVnv_om4,9
2133,mOrdWbqp85E,39
2134,Z-LmHjkN2EU,-17
2135,kcTdfHXdRXo,26
2136,I_JtJHJ4384,-1
2137,SLoQoYi3P5U,7
2138,rZ2vh8rZd18,39
2139,7Z14Rc1vR7U,-2
2140,gGILiLTenR8,4
2141,NJ2asQtT014,-12
2142,ao21eJgsF1w,10
2143,TNhyrPaGFYQ,-1
2144,8ZRCdfaAIy0,38
2145,2WIzsHMcSp4,20
2146,ekaeJN9Sgu0,18
2147,7V1J_MDi9Lg,40
2148,eKjiJYkvKwQ,35
2149,mUDQvKtkMwE,33
2150,1NyMSWqIJDQ,3
2151,KUH0KQ1qMiw,12
2152,E7HqW6S-g7c,18
2153,iKzRIweSBLA,45
2154,Lwn97mpBCu8,26
2155,KUCHBBCj77I,41
2156,4YX_1wql-Xw,7
2157,evvVtqmvE5w,17
2158,ofz2cHLkiRI,28
2159,-uYWFqTPHd0,44
2160,5mgGrx8uaRQ,-3
2161,3E_fT0aTsjI,13
2162,LyEY0sNQIGQ,43
2163,a6V-fKcW5YI,-25
2164,8rlfu6UX5D0,16
2165,dt__kig8PVU,31
2166,SNCeopgkSAU,10
2167,8hAdOYDoo4c,31
2168,o5xxIciBSME,16
2169,R-4a_mQQTpc,24
2170,G_SjnHwxWMU,15
2171,nW-aml4r7Gc,48
2172,1yYV9-KoSUM,45
2173,p25S_5P6ejg,70
2174,-jFgNreZPf0,19
2175,H0okA2gPt_Q,19
2176,3fILUAGw2mE,24
2177,JU21shbaVBo,22
2178,NPptT6BsnWQ,21
2179,q8b5mciIDnA,6
2180,uwukx6DGmW8,33
2181,xtpM8cBES3k,41
2182,EHC6sYfF4cg,24
2183,FpZ1sIjQrf4,37
2184,kjNU-dbG3ek,22
2185,htAqXYmFKgo,25
2186,oSRXEHsORZo,23
2187,_6Qbslgpw8U,18
2188,4k56sdESwHQ,21
2189,8WyDjXSLg88,42
2190,IvFw9zhIYkQ,42
2191,tlTKTTt47WE,18
2192,kz7-ZKcyBBE,32
2193,4gKhm09PKPQ,22
2194,5Xe0Qd6bUFo,27
2195,HsiWOp-ImoE,40
2196,vS_NlXmPB3I,57
2197,q6yzrZfgQvI,47
2198,05v4nfUmBYI,38
2199,Q3Rq-irFn1w,37
2200,k8T9SMqAqyc,66
2201,_qb4_uvYSG0,-1
2202,6gwM9v_OwUc,35
2203,OMGO51u4ou4,25
2204,lLAmL6Tz59Y,5
2205,65fZOBR0pmM,21
2206,OCCKNCvNbkc,21
2207,0pwttmAYCTw,37
2208,BY3SLVNBkeo,34
2209,7KS2oJPzeZk,29
2210,UdHopftQD3A,49
2211,MDe4hPh7dDU,39
2212,12vfxYs6F7E,22
2213,z68frP9Q7XA,22
2214,tku0H7YeMeA,60
2215,F5Ma-1A-NS0,-13
2216,9VjKMTwFXMw,9
2217,3d9i_0Ty7Cg,21
2218,uA4STm4hx7Q,32
2219,ccLXx4DB8ZQ,8
2220,OZAfse9Pb4c,13
2221,FNh2ZsQkNus,40
2222,QAT8fXZI0b0,53
2223,yZMt87ZdUbw,20
2224,Koxzz7LDmEE,23
2225,_o8vb1BA_c0,26
2226,735_W3zsIw4,16
2227,DKY09vZWj88,19
2228,JvUGfF0iYtU,3
2229,QQP6c_xLetk,20
2230,VQTyRVBkeIw,0
2231,_iBpGz54ngs,54
2232,yj7OZ602CM8,29
2233,kEUfrSxTQ1s,-8
2234,ljXSjIph5ZM,42
2235,IHi5jq2P_Zk,53
2236,hbfxFdl8B8M,29
2237,W7DErx-Yg9g,64
2238,PJsJ96yyVk8,41
2239,Z4QcwsEbKyo,11
2240,A8QQBRIqZmw,31
2241,HpHp1Xp5oDo,54
2242,TzyraAp3jaY,20
2243,RlduVwzqK2o,62
2244,1kHmFjHzR-s,72
2245,8ndhidEmUbI,13
2246,k1eYiq_V5cM,47
2247,fbokWw3b94k,28
2248,6O7x7-srbHI,32
2249,Ybbii2XIavU,54
2250,9mAcJRFfAL0,31
2251,wQD1JvJZXdI,27
2252,dRVWX8L-kHg,6
2253,yIq-N7m0upU,27
2254,qR1EM-RIZNk,16
2255,XF_ARz7jTUw,37
2256,5DDB6YnVCoA,45
2257,pV_5gjQ7lhk,4
2258,vo391vKvD4s,62
2259,j4OWNMSOwbA,2
2260,fWfKfX9hXqc,19
2261,JPTB93NS_8M,46
2262,aLWLzUa2Qyk,24
2263,FBdyMBRcxeo,13
2264,AOQZNHueNQQ,30
2265,Eat7nKj_30o,5
2266,dpMFGr-wznc,28
2267,o9n3bR8VMW8,17
2268,kIssu4XLg00,27
2269,o4os5TXo6Vk,57
2270,lUFpahcEOX8,12
2271,ZVPTxFZTQis,21
2272,YaTxVflKDQw,0
2273,bU7u_MhVvvo,7
2274,nQDcDZ6rmGE,40
2275,4dp31MWMjeM,0
2276,mlxdnyfkWKQ,16
2277,hBaiNeNZGJU,60
2278,UuOAs0IiEI0,35
2279,ErWde9LVg0A,70
2280,0ptNpGfMRCg,21
2281,_Eb9kppyRxc,31
2282,ip6YrQt-dp8,-2
2283,6HXaooyXjds,55
2284,wiBhzhQu_2c,64
2285,ftrFGwlYO7w,49
2286,b-znn2eQL08,48
2287,Lv3Uy2rjgCE,39
2288,x9VBzdkHMBU,28
2289,1QWLyi03twg,9
2290,dInwVhRtN4E,5
2291,JNzCrIcAnck,34
2292,hNsUtZmWgdg,5
2293,lse3oJfPPk4,30
2294,TmVu7Sn7hZw,-6
2295,qtfMzdqifF0,10
2296,o1vV0oorclg,6
2297,CGN6QXv7sfs,11
2298,ZcsE0kjqvAQ,2
2299,_MEFyG-IE_I,31
2300,nL9bZbv2aXY,57
2301,ciXIdvfejn4,26
2302,QC-cMv0e3Dc,8
2303,J_OyB0k-IVg,-2
2304,UO0hIASuAqY,10
2305,N_zDcuX1Y54,51
2306,paXOkGMyG8M,49
2307,RIGgn1s3AvI,33
2308,tSRg5cFIxI0,73
2309,ZW4jOlyj-sM,37
2310,wmiy00-NqDk,27
2311,WJfeapsCnPI,-2
2312,WRzqSDyOSbY,36
2313,7esz7R9p_40,24
2314,VGBZ2YfVx1Y,28
2315,AEaKrq3SpW8,22
2316,sa3G0vBlucg,52
2317,ddJ7HLIfJdk,38
2318,jII6DYV_yPQ,1
2319,X7WFMUq5ECE,17
2320,qLzIaAYFhNs,3
2321,F8i8pnZmk50,30
2322,m59HKBUi3cY,30
2323,CEcrgOuBiUM,34
2324,pQiV81L3zL0,0
2325,JtZo62mPEKM,30
2326,aiXo6WyhCJs,28
2327,tVtsp_mASno,15
2328,HpxsQ1_UAec,-3
2329,h4JP6su_mio,21
2330,YYmlI7yT9cg,30
2331,PbW14E2eHJ0,31
2332,E5Hfl6Nqw3Q,6
2333,6ErzVDwcla0,8
2334,Bn7ZtoFTm2Y,58
2335,xcaeyJTx4Co,33
2336,S_9OSktlm6s,21
2337,l7yxJDFvTRM,-3
2338,OWpSYn40eLc,19
2339,ZcTvrxwP6Is,9
2340,dN9hA7J79VI,-14
2341,gGILiLTenR8,8
2342,YMLLK844QII,22
2343,2Lq5pZrbpHc,29
2344,VFODNI4DBDI,-17
2345,jY9xBAAa5fs,12
2346,8ZRCdfaAIy0,20
2347,5mgGrx8uaRQ,9
2348,hOFRbjjjwCE,-2
2349,1Q-ZREGfxTI,12
2350,D59v74k5flU,21
2351,ao21eJgsF1w,19
2352,NJ2asQtT014,-14
2353,EmlH7yRKmSY,13
2354,RtEvTmhVeQQ,15
2355,7V1J_MDi9Lg,19
2356,6JV_q-vrfBw,-25
2357,DyTlOIa6RLo,-3
2358,HkoGtBEA1co,53
2359,1lOd7rDFYbc,62
2360,TNhyrPaGFYQ,11
2361,eKjiJYkvKwQ,29
2362,an5vV5aw74I,41
2363,ekaeJN9Sgu0,22
2364,L00YWl8StuI,19
2365,2WIzsHMcSp4,17
2366,nW-aml4r7Gc,42
2367,iKzRIweSBLA,37
2368,E7HqW6S-g7c,19
2369,Lwn97mpBCu8,20
2370,1NyMSWqIJDQ,4
2371,mUDQvKtkMwE,34
2372,KUH0KQ1qMiw,11
2373,JU21shbaVBo,18
2374,ofz2cHLkiRI,19
2375,3E_fT0aTsjI,29
2376,SNCeopgkSAU,12
2377,4YX_1wql-Xw,20
2378,6FgoZiTT52w,19
2379,ermfn4zyosw,-6
2380,evvVtqmvE5w,14
2381,NPptT6BsnWQ,37
2382,LyEY0sNQIGQ,37
2383,M1nSzaWFTDE,15
2384,a6V-fKcW5YI,1
2385,R-4a_mQQTpc,35
2386,8rlfu6UX5D0,12
2387,DAOrRCeCK-w,8
2388,o5xxIciBSME,20
2389,UaXgj3qG2XI,15
2390,8hAdOYDoo4c,29
2391,xtpM8cBES3k,38
2392,dt__kig8PVU,40
2393,hwNIzQLtHnU,46
2394,p25S_5P6ejg,68
2395,-jFgNreZPf0,25
2396,KUCHBBCj77I,41
2397,oSRXEHsORZo,37
2398,uwukx6DGmW8,29
2399,q8b5mciIDnA,8
2400,3fILUAGw2mE,23
2401,IN0PWfSZ3Fc,-4
2402,-uYWFqTPHd0,39
2403,4k56sdESwHQ,30
2404,H0okA2gPt_Q,21
2405,UdHopftQD3A,51
2406,1yYV9-KoSUM,52
2407,_6Qbslgpw8U,17
2408,EHC6sYfF4cg,15
2409,FpZ1sIjQrf4,21
2410,G_SjnHwxWMU,12
2411,uA4STm4hx7Q,34
2412,htAqXYmFKgo,33
2413,q6yzrZfgQvI,39
2414,8WyDjXSLg88,24
2415,k8T9SMqAqyc,68
2416,kz7-ZKcyBBE,30
2417,kjNU-dbG3ek,8
2418,12vfxYs6F7E,37
2419,pU4uLAI48eY,38
2420,ccLXx4DB8ZQ,21
2421,HsiWOp-ImoE,39
2422,0pwttmAYCTw,47
2423,05v4nfUmBYI,37
2424,BY3SLVNBkeo,34
2425,QAT8fXZI0b0,52
2426,Q3Rq-irFn1w,34
2427,vS_NlXmPB3I,64
2428,IvFw9zhIYkQ,36
2429,4gKhm09PKPQ,29
2430,6gwM9v_OwUc,17
2431,tlTKTTt47WE,23
2432,OMGO51u4ou4,33
2433,lLAmL6Tz59Y,6
2434,5Xe0Qd6bUFo,19
2435,OCCKNCvNbkc,17
2436,MDe4hPh7dDU,35
2437,FNh2ZsQkNus,35
2438,3d9i_0Ty7Cg,32
2439,65fZOBR0pmM,35
2440,9VjKMTwFXMw,6
2441,F5Ma-1A-NS0,-29
2442,7KS2oJPzeZk,30
2443,_iBpGz54ngs,54
2444,yZMt87ZdUbw,26
2445,OZAfse9Pb4c,9
2446,Koxzz7LDmEE,18
2447,735_W3zsIw4,20
2448,ljXSjIph5ZM,33
2449,VQTyRVBkeIw,6
2450,JvUGfF0iYtU,11
2451,IHi5jq2P_Zk,49
2452,W7DErx-Yg9g,69
2453,QQP6c_xLetk,18
2454,EZaPeQ2dxh8,0
2455,tku0H7YeMeA,64
2456,yj7OZ602CM8,27
2457,Z4QcwsEbKyo,16
2458,fbokWw3b94k,27
2459,A8QQBRIqZmw,17
2460,FgW2kpNQ7BY,3
2461,RlduVwzqK2o,68
2462,hbfxFdl8B8M,27
2463,k1eYiq_V5cM,36
2464,kEUfrSxTQ1s,-8
2465,6O7x7-srbHI,43
2466,JPTB93NS_8M,47
2467,yIq-N7m0upU,32
2468,lUFpahcEOX8,12
2469,wQD1JvJZXdI,27
2470,qR1EM-RIZNk,13
2471,XF_ARz7jTUw,33
2472,AOQZNHueNQQ,25
2473,fWfKfX9hXqc,19
2474,pV_5gjQ7lhk,3
2475,Ybbii2XIavU,51
2476,PJsJ96yyVk8,39
2477,TzyraAp3jaY,20
2478,9mAcJRFfAL0,30
2479,j4OWNMSOwbA,2
2480,dpMFGr-wznc,30
2481,8ndhidEmUbI,1
2482,FBdyMBRcxeo,14
2483,XNJmeXb4Y0A,26
2484,o9n3bR8VMW8,27
2485,ZVPTxFZTQis,17
2486,nQDcDZ6rmGE,34
2487,b-znn2eQL08,52
2488,o4os5TXo6Vk,50
2489,1kHmFjHzR-s,63
2490,YaTxVflKDQw,-1
2491,5XpbCWsHWKQ,40
2492,L3O6LocRoTo,26
2493,aiXo6WyhCJs,36
2494,vo391vKvD4s,71
2495,mlxdnyfkWKQ,16
2496,hNsUtZmWgdg,2
2497,5DDB6YnVCoA,49
2498,4dp31MWMjeM,0
2499,Eat7nKj_30o,4
2500,aLWLzUa2Qyk,28
2501,UuOAs0IiEI0,33
2502,ErWde9LVg0A,58
2503,0ptNpGfMRCg,12
2504,CGN6QXv7sfs,13
2505,_Eb9kppyRxc,27
2506,wiBhzhQu_2c,64
2507,dRVWX8L-kHg,7
2508,ip6YrQt-dp8,-3
2509,x9VBzdkHMBU,29
2510,Lv3Uy2rjgCE,43
2511,ftrFGwlYO7w,54
2512,JNzCrIcAnck,46
2513,kIssu4XLg00,28
2514,ZcsE0kjqvAQ,2
2515,1QWLyi03twg,8
2516,6HXaooyXjds,58
2517,nL9bZbv2aXY,57
2518,Xf4IYI9Gj7Y,53
2519,hBaiNeNZGJU,62
2520,bU7u_MhVvvo,7
2521,dInwVhRtN4E,0
2522,o1vV0oorclg,7
2523,lse3oJfPPk4,29
2524,YjS-QrzTJz8,18
2525,YYmlI7yT9cg,23
2526,ciXIdvfejn4,28
2527,TmVu7Sn7hZw,-6
2528,7esz7R9p_40,24
2529,xcaeyJTx4Co,20
2530,S_9OSktlm6s,20
2531,l7yxJDFvTRM,15
2532,OWpSYn40eLc,21
2533,ZcTvrxwP6Is,11
2534,dN9hA7J79VI,-19
2535,gGILiLTenR8,10
2536,YMLLK844QII,25
2537,VFODNI4DBDI,-11
2538,2Lq5pZrbpHc,21
2539,jY9xBAAa5fs,8
2540,8ZRCdfaAIy0,30
2541,5mgGrx8uaRQ,16
2542,hOFRbjjjwCE,-9
2543,1Q-ZREGfxTI,8
2544,D59v74k5flU,22
2545,EmlH7yRKmSY,14
2546,ao21eJgsF1w,11
2547,NJ2asQtT014,-9
2548,RtEvTmhVeQQ,18
2549,6JV_q-vrfBw,-1
2550,7V1J_MDi9Lg,21
2551,DyTlOIa6RLo,-7
2552,HkoGtBEA1co,45
2553,1lOd7rDFYbc,61
2554,TNhyrPaGFYQ,8
2555,eKjiJYkvKwQ,31
2556,an5vV5aw74I,33
2557,nW-aml4r7Gc,47
2558,ekaeJN9Sgu0,30
2559,L00YWl8StuI,26
2560,2WIzsHMcSp4,10
2561,ermfn4zyosw,-5
